"pid","total_commit","total_nonmerge_commit","ageAtActions","contributorsize","time","interventionTRUE","time_after_intervention","nonmerge_commits","language","workflow"
"104629023","3185","3138","13","83","12","1","1","116","Assembly","2"
"104629023","3185","3138","13","83","13","1","2","29","Assembly","2"
"104629023","3185","3138","13","83","14","1","3","81","Assembly","2"
"104629023","3185","3138","13","83","15","1","4","43","Assembly","2"
"104629023","3185","3138","13","83","16","1","5","63","Assembly","2"
"104629023","3185","3138","13","83","17","1","6","88","Assembly","2"
"104629023","3185","3138","13","83","18","1","7","55","Assembly","2"
"104629023","3185","3138","13","83","19","1","8","59","Assembly","2"
"104629023","3185","3138","13","83","20","1","9","40","Assembly","2"
"104629023","3185","3138","13","83","21","1","10","34","Assembly","2"
"104629023","3185","3138","13","83","22","1","11","90","Assembly","2"
"104629023","3185","3138","13","83","23","1","12","21","Assembly","2"
"104732438","2188","2151","13","146","0","0","0","40","C++","3"
"104732438","2188","2151","13","146","1","0","0","68","C++","3"
"104732438","2188","2151","13","146","2","0","0","86","C++","3"
"104732438","2188","2151","13","146","3","0","0","89","C++","3"
"104732438","2188","2151","13","146","4","0","0","38","C++","3"
"104732438","2188","2151","13","146","5","0","0","54","C++","3"
"104732438","2188","2151","13","146","6","0","0","29","C++","3"
"104732438","2188","2151","13","146","7","0","0","43","C++","3"
"104732438","2188","2151","13","146","8","0","0","21","C++","3"
"104732438","2188","2151","13","146","9","0","0","26","C++","3"
"104732438","2188","2151","13","146","10","0","0","23","C++","3"
"104732438","2188","2151","13","146","11","0","0","12","C++","3"
"104732438","2188","2151","13","146","12","1","1","33","C++","3"
"104732438","2188","2151","13","146","13","1","2","14","C++","3"
"104732438","2188","2151","13","146","14","1","3","43","C++","3"
"104732438","2188","2151","13","146","15","1","4","20","C++","3"
"104732438","2188","2151","13","146","16","1","5","24","C++","3"
"104732438","2188","2151","13","146","17","1","6","18","C++","3"
"104732438","2188","2151","13","146","18","1","7","35","C++","3"
"104732438","2188","2151","13","146","19","1","8","33","C++","3"
"104732438","2188","2151","13","146","20","1","9","14","C++","3"
"104732438","2188","2151","13","146","21","1","10","7","C++","3"
"104732438","2188","2151","13","146","22","1","11","13","C++","3"
"104732438","2188","2151","13","146","23","1","12","38","C++","3"
"104741169","4329","3709","13","80","0","0","0","45","JavaScript","4"
"104741169","4329","3709","13","80","1","0","0","50","JavaScript","4"
"104741169","4329","3709","13","80","2","0","0","64","JavaScript","4"
"104741169","4329","3709","13","80","3","0","0","71","JavaScript","4"
"104741169","4329","3709","13","80","4","0","0","75","JavaScript","4"
"104741169","4329","3709","13","80","5","0","0","59","JavaScript","4"
"104741169","4329","3709","13","80","6","0","0","87","JavaScript","4"
"104741169","4329","3709","13","80","7","0","0","121","JavaScript","4"
"104741169","4329","3709","13","80","8","0","0","111","JavaScript","4"
"104741169","4329","3709","13","80","9","0","0","65","JavaScript","4"
"104741169","4329","3709","13","80","10","0","0","50","JavaScript","4"
"104741169","4329","3709","13","80","11","0","0","90","JavaScript","4"
"104741169","4329","3709","13","80","12","1","1","31","JavaScript","4"
"104741169","4329","3709","13","80","13","1","2","35","JavaScript","4"
"104741169","4329","3709","13","80","14","1","3","66","JavaScript","4"
"104741169","4329","3709","13","80","15","1","4","34","JavaScript","4"
"104741169","4329","3709","13","80","16","1","5","31","JavaScript","4"
"104741169","4329","3709","13","80","17","1","6","21","JavaScript","4"
"104741169","4329","3709","13","80","18","1","7","44","JavaScript","4"
"104741169","4329","3709","13","80","19","1","8","39","JavaScript","4"
"104741169","4329","3709","13","80","20","1","9","42","JavaScript","4"
"104741169","4329","3709","13","80","21","1","10","36","JavaScript","4"
"104741169","4329","3709","13","80","22","1","11","59","JavaScript","4"
"104741169","4329","3709","13","80","23","1","12","34","JavaScript","4"
"1049088","9339","7679","13","146","0","0","0","142","C++","6"
"1049088","9339","7679","13","146","1","0","0","144","C++","6"
"1049088","9339","7679","13","146","2","0","0","160","C++","6"
"1049088","9339","7679","13","146","3","0","0","31","C++","6"
"1049088","9339","7679","13","146","4","0","0","13","C++","6"
"1049088","9339","7679","13","146","5","0","0","44","C++","6"
"1049088","9339","7679","13","146","6","0","0","27","C++","6"
"1049088","9339","7679","13","146","7","0","0","48","C++","6"
"1049088","9339","7679","13","146","8","0","0","35","C++","6"
"1049088","9339","7679","13","146","9","0","0","30","C++","6"
"1049088","9339","7679","13","146","10","0","0","41","C++","6"
"1049088","9339","7679","13","146","11","0","0","32","C++","6"
"1049088","9339","7679","13","146","12","1","1","18","C++","6"
"1049088","9339","7679","13","146","13","1","2","12","C++","6"
"1049088","9339","7679","13","146","14","1","3","36","C++","6"
"1049088","9339","7679","13","146","15","1","4","36","C++","6"
"1049088","9339","7679","13","146","16","1","5","92","C++","6"
"1049088","9339","7679","13","146","17","1","6","10","C++","6"
"1049088","9339","7679","13","146","18","1","7","77","C++","6"
"1049088","9339","7679","13","146","19","1","8","65","C++","6"
"1049088","9339","7679","13","146","20","1","9","60","C++","6"
"1049088","9339","7679","13","146","21","1","10","10","C++","6"
"1049088","9339","7679","13","146","22","1","11","38","C++","6"
"1049088","9339","7679","13","146","23","1","12","59","C++","6"
"1049095","12409","9464","13","334","0","0","0","5","Python","10"
"1049095","12409","9464","13","334","1","0","0","22","Python","10"
"1049095","12409","9464","13","334","2","0","0","73","Python","10"
"1049095","12409","9464","13","334","3","0","0","19","Python","10"
"1049095","12409","9464","13","334","4","0","0","61","Python","10"
"1049095","12409","9464","13","334","5","0","0","78","Python","10"
"1049095","12409","9464","13","334","6","0","0","37","Python","10"
"1049095","12409","9464","13","334","7","0","0","33","Python","10"
"1049095","12409","9464","13","334","8","0","0","25","Python","10"
"1049095","12409","9464","13","334","9","0","0","18","Python","10"
"1049095","12409","9464","13","334","10","0","0","13","Python","10"
"1049095","12409","9464","13","334","11","0","0","13","Python","10"
"1049095","12409","9464","13","334","12","1","1","23","Python","10"
"1049095","12409","9464","13","334","13","1","2","6","Python","10"
"1049095","12409","9464","13","334","14","1","3","14","Python","10"
"1049095","12409","9464","13","334","15","1","4","19","Python","10"
"1049095","12409","9464","13","334","16","1","5","21","Python","10"
"1049095","12409","9464","13","334","17","1","6","38","Python","10"
"1049095","12409","9464","13","334","18","1","7","21","Python","10"
"1049095","12409","9464","13","334","19","1","8","6","Python","10"
"1049095","12409","9464","13","334","20","1","9","14","Python","10"
"1049095","12409","9464","13","334","21","1","10","28","Python","10"
"1049095","12409","9464","13","334","22","1","11","9","Python","10"
"1049095","12409","9464","13","334","23","1","12","25","Python","10"
"105262714","1451","1041","11","216","0","0","0","29","Go","4"
"105262714","1451","1041","11","216","1","0","0","32","Go","4"
"105262714","1451","1041","11","216","2","0","0","48","Go","4"
"105262714","1451","1041","11","216","3","0","0","66","Go","4"
"105262714","1451","1041","11","216","4","0","0","40","Go","4"
"105262714","1451","1041","11","216","5","0","0","29","Go","4"
"105262714","1451","1041","11","216","6","0","0","9","Go","4"
"105262714","1451","1041","11","216","7","0","0","28","Go","4"
"105262714","1451","1041","11","216","8","0","0","24","Go","4"
"105262714","1451","1041","11","216","9","0","0","11","Go","4"
"105262714","1451","1041","11","216","10","0","0","5","Go","4"
"105262714","1451","1041","11","216","11","0","0","18","Go","4"
"105262714","1451","1041","11","216","12","1","1","18","Go","4"
"105262714","1451","1041","11","216","13","1","2","29","Go","4"
"105262714","1451","1041","11","216","14","1","3","46","Go","4"
"105262714","1451","1041","11","216","15","1","4","58","Go","4"
"105262714","1451","1041","11","216","16","1","5","36","Go","4"
"105262714","1451","1041","11","216","17","1","6","12","Go","4"
"105262714","1451","1041","11","216","18","1","7","37","Go","4"
"105262714","1451","1041","11","216","19","1","8","43","Go","4"
"105262714","1451","1041","11","216","20","1","9","25","Go","4"
"105262714","1451","1041","11","216","21","1","10","21","Go","4"
"105262714","1451","1041","11","216","22","1","11","26","Go","4"
"105262714","1451","1041","11","216","23","1","12","21","Go","4"
"105379569","3554","3240","13","259","0","0","0","16","Rust","7"
"105379569","3554","3240","13","259","1","0","0","33","Rust","7"
"105379569","3554","3240","13","259","2","0","0","144","Rust","7"
"105379569","3554","3240","13","259","3","0","0","208","Rust","7"
"105379569","3554","3240","13","259","4","0","0","108","Rust","7"
"105379569","3554","3240","13","259","5","0","0","67","Rust","7"
"105379569","3554","3240","13","259","6","0","0","55","Rust","7"
"105379569","3554","3240","13","259","7","0","0","44","Rust","7"
"105379569","3554","3240","13","259","8","0","0","18","Rust","7"
"105379569","3554","3240","13","259","9","0","0","29","Rust","7"
"105379569","3554","3240","13","259","10","0","0","16","Rust","7"
"105379569","3554","3240","13","259","11","0","0","53","Rust","7"
"105379569","3554","3240","13","259","12","1","1","28","Rust","7"
"105379569","3554","3240","13","259","13","1","2","62","Rust","7"
"105379569","3554","3240","13","259","14","1","3","29","Rust","7"
"105379569","3554","3240","13","259","15","1","4","14","Rust","7"
"105379569","3554","3240","13","259","16","1","5","51","Rust","7"
"105379569","3554","3240","13","259","17","1","6","14","Rust","7"
"105379569","3554","3240","13","259","18","1","7","17","Rust","7"
"105379569","3554","3240","13","259","19","1","8","14","Rust","7"
"105379569","3554","3240","13","259","20","1","9","34","Rust","7"
"105379569","3554","3240","13","259","21","1","10","22","Rust","7"
"105379569","3554","3240","13","259","22","1","11","21","Rust","7"
"105379569","3554","3240","13","259","23","1","12","35","Rust","7"
"105590837","6398","4379","10","283","0","0","0","162","TypeScript","2"
"105590837","6398","4379","10","283","1","0","0","110","TypeScript","2"
"105590837","6398","4379","10","283","2","0","0","77","TypeScript","2"
"105590837","6398","4379","10","283","3","0","0","80","TypeScript","2"
"105590837","6398","4379","10","283","4","0","0","145","TypeScript","2"
"105590837","6398","4379","10","283","5","0","0","95","TypeScript","2"
"105590837","6398","4379","10","283","6","0","0","88","TypeScript","2"
"105590837","6398","4379","10","283","7","0","0","41","TypeScript","2"
"105590837","6398","4379","10","283","8","0","0","51","TypeScript","2"
"105590837","6398","4379","10","283","9","0","0","46","TypeScript","2"
"105590837","6398","4379","10","283","10","0","0","65","TypeScript","2"
"105590837","6398","4379","10","283","11","0","0","63","TypeScript","2"
"105590837","6398","4379","10","283","12","1","1","104","TypeScript","2"
"105590837","6398","4379","10","283","13","1","2","72","TypeScript","2"
"105590837","6398","4379","10","283","14","1","3","57","TypeScript","2"
"105590837","6398","4379","10","283","15","1","4","48","TypeScript","2"
"105590837","6398","4379","10","283","16","1","5","51","TypeScript","2"
"105590837","6398","4379","10","283","17","1","6","51","TypeScript","2"
"105590837","6398","4379","10","283","18","1","7","46","TypeScript","2"
"105590837","6398","4379","10","283","19","1","8","52","TypeScript","2"
"105590837","6398","4379","10","283","20","1","9","26","TypeScript","2"
"105590837","6398","4379","10","283","21","1","10","39","TypeScript","2"
"105590837","6398","4379","10","283","22","1","11","47","TypeScript","2"
"105590837","6398","4379","10","283","23","1","12","15","TypeScript","2"
"105802846","1911","1817","11","53","0","0","0","10","TypeScript","7"
"105802846","1911","1817","11","53","1","0","0","37","TypeScript","7"
"105802846","1911","1817","11","53","2","0","0","25","TypeScript","7"
"105802846","1911","1817","11","53","3","0","0","18","TypeScript","7"
"105802846","1911","1817","11","53","4","0","0","24","TypeScript","7"
"105802846","1911","1817","11","53","5","0","0","77","TypeScript","7"
"105802846","1911","1817","11","53","6","0","0","46","TypeScript","7"
"105802846","1911","1817","11","53","7","0","0","62","TypeScript","7"
"105802846","1911","1817","11","53","8","0","0","80","TypeScript","7"
"105802846","1911","1817","11","53","9","0","0","88","TypeScript","7"
"105802846","1911","1817","11","53","10","0","0","62","TypeScript","7"
"105802846","1911","1817","11","53","11","0","0","47","TypeScript","7"
"105802846","1911","1817","11","53","12","1","1","128","TypeScript","7"
"105802846","1911","1817","11","53","13","1","2","76","TypeScript","7"
"105802846","1911","1817","11","53","14","1","3","56","TypeScript","7"
"105802846","1911","1817","11","53","15","1","4","48","TypeScript","7"
"105802846","1911","1817","11","53","16","1","5","48","TypeScript","7"
"105802846","1911","1817","11","53","17","1","6","87","TypeScript","7"
"105802846","1911","1817","11","53","18","1","7","72","TypeScript","7"
"105802846","1911","1817","11","53","19","1","8","126","TypeScript","7"
"105802846","1911","1817","11","53","20","1","9","75","TypeScript","7"
"105802846","1911","1817","11","53","21","1","10","85","TypeScript","7"
"105802846","1911","1817","11","53","22","1","11","73","TypeScript","7"
"105802846","1911","1817","11","53","23","1","12","90","TypeScript","7"
